Lyrics,Regueton
"Hoy voy a beber y se, Que voy a enloquecer, Y te llamare después, Para hacerte mia mujer, Es que no se porque, Cuando tomo pienso en usted, Y te quiero comer, Te quiero comer, Hoy voy a beber y se, Que voy a enloquecer, Y te llamare después, Para hacerte mia mujer, Es que no se porque, Cuando tomo pienso en usted, Y te quiero comer, Te quiero comer, Yo me viro pa la disco esta noche, Pa tomar pasarla bien y escaparme de la realidad, Invito un trago pido dos, Para llevarme a la nena que me guste pa la oscuridad, Voy camino a la salida y me pregunta tu te vas, Yo le digo si mamita aqui no pasa na, La noche esta pa otra persona que me sane la cabeza, Cuando tome ya la quiero ver, Esa mujer que a mi me dio placer, Y me lo supo hacer hasta el amanecer, Yo no te saco de mi mente, Y lo que hago es pensar en ti mujer, Esa mujer que a mi me dio placer, Y me lo supo hacer hasta el amanecer, Yo no te saco de mi mente, Y lo que hago es pensar en ti mujer, Hoy voy a beber y se, Que voy a enloquecer, Y te llamare después, Para hacerte mia mujer, Es que no se porque, Cuando tomo pienso en usted, Y te quiero comer, Te quiero comer, Óyelo, Un trago, dos tragos, tres tragos y te estoy llamando y, Cuatro tragos, cinco tragos, A la vuelta de tu casa ya yo le estoy llegando y, A mi me excita cada parte de tu cuerpo, Quiero sentir esta pasión a fuego lento, Yo te hablo claro esto no es de sentimiento, Ven que yo te deseo ya la quiero ver, Esa mujer que a mi me dio placer, Y me lo supo hacer hasta el amanecer, Yo no te saco de mi mente, Y lo que hago es pensar en ti mujer, Esa mujer que a mi me dio placer, Y me lo supo hacer hasta el amanecer, Yo no te saco de mi mente, Y lo que hago es pensar en ti mujer, Hoy voy a beber y se, Que voy a enloquecer, Y te llamare después, Para hacerte mia mujer, Es que no se porque, Cuando tomo pienso en usted, Y te quiero comer, Te quiero comer",True
"Yo recuerdo el día que tú te fuiste, Loco en mi alcoba, Me encontraba solo y muy triste, Me levanté y ya tú no estabas, Me sentía muy frío y muy vacío en esa cama, Sé que otro vio tu lágrima caer, Fuiste buena mujer, Y yo el que no te valoraba, No me importaba na, Cuando me escapaba, Llorando te quedabas, Y ahora el que llora soy yo, Ay qué soledad, Si pudiera yo controlar el tiempo y volver atrás, Cambiaría todo lo que te hice mal, Y si pudiera yo controlar el tiempo y volver atrás, Cambiaría todo lo que te hice mal, Sigo extrañándote (eeeeh ieeeh), Toditas las noches extrañándote, Sigo extrañándote (eeeeh ieeeh), Toditas las noches extrañándote, Y si algún día te vuelvo a ver, Esto es lo que te diré, Que mucho extraño, que me hace daño, Que ya va un año y sigo pensando, Cómo fue que pude perderla a usted, Y me acuerdo tú y yo eramos uno los dos, Vino el descontrol y pepas y amores, Extraño el sabor y ese calor que me dabas al amanecer, También recuerdo yo, con todo el daño que te hice, Como quiera me recibiste y me aceptabas en tu cama, Y me pregunto yo, te fuiste y no te despediste, Pague todo lo que te hice, Y ahora el que llora soy yo, Ay que soledad, Si pudiera yo controlar el tiempo y volver atrás, Cambiaría todo lo que te hice mal, Y si pudiera yo controlar el tiempo y volver atrás, Cambiaría todo lo que te hice mal, Sigo extrañándote (eeeeh ieeeh), Toditas las noches extrañándote, Sigo extrañándote (eeeeh ieeeh), Toditas las noches extrañándote, Nicky, Nicky, Nicky Jam, SagaWhiteBlack, La Industria Inc",True
"Nicky Jam y Ozuna, Hey, yo, Nicky Jam, Ozuna (Ozuna), Post Malone, Spanish Remix, Trapstar, (Tank God), Nicky Jam, Hago lo que quiera, compro lo que quiera, porque soy un rockstar (-tar), Voy pal avión privado en el Ferrari, en el tablero 180 (180), Voy de camino a Suiza pa lanzar mi propio Hublot a la venta, Y voy llamando al Russo porque quiero gastarme un millón en prendas, Una Panamera, un F12 frente a casa, Gucci, Ferragamo, compro todo plaza (ajá), Rhino pa los cortas, ratas que te cazan, Miles de hipócritas que vienen y te abrazan (yeh, yeh), Vivo la vida como un rey (rra), Kilos de música de Medellín a Monterrey (rey), Siempre cruzando todos los límites de la ley (ley), Mi movie siempre está en play (play), Vivo la vida como un rockstar, Los que tiraron ya no existen, obvio no están, Tengo brujas que con los palos te acuestan, Con peine doble lleno que se manifiestan (woo), Dicen que el dinero el alma me consume, Yo sigo celebrando en un jet por las nubes, Nadie me las daba cuando abajo solo estuve, Ahora la cuenta nunca declina, siempre sube, Siempre sube, siempre sube, siempre (woo!), Post Malone, Ive been fuckin hoes and poppin pillies, Man, I feel just like a rockstar (star, ayy, ayy), All my brothers got that gas, And they always be smokin like a Rasta (-sta), Fuckin with me, call up on a Uzi, And show up, man, name them the shottas (-tas), When my homies pull up on your block, They make that thing go grrra-ta-ta-ta (ta, pow, pow, pow), Ozuna, Tá bien, ustedes son los que más tienen, Vamos pa los números y verán que son mis nenes, Lo que yo me compro no es pa frontearle a ustedes, Es pa yo llevarme a su mujer en la Mercedes, Maybach, G Wagon, la llevo al privado, 30 mil de altura, de camino a Colorado, Le regalo un AP en oro rosado, Me dice que le gusta en el avión si se lo hago, Pregúntale a tu patrón que sabe lo que es el amor, En PR calentón, en RD reclamón, y conectao en el Bronx, ay, ay, Pregúntale a tu patrón que sabe lo que es el amor, En PR calentón, en RD reclamón, y conectao en el Bronx, ay, ay, Yo soy una estrella, toas las babys a mí me quieren, me reclaman, 200 el Richard Miller, pero más cabrón que la casa está salda, Yo no tengo enemigos, tampoco amigos, a to los trato por igual, Que canto pa las babys no significa que no te la pueda buscar, Post Malone, Ive been fuckin hoes and poppin pillies, Man, I feel just like a rockstar (star, ayy, ayy), All my brothers got that gas, And they always be smokin like a Rasta (-sta), Fuckin with me, call up on a Uzi, And show up, man, name them the shottas (-tas), When my homies pull up on your block, They make that thing go grrra-ta-ta-ta (ta, grrra-ta-ta-ta-ta), Star, star, rockstar, rockstar, star, Rockstar, Rockstar, feel just like a rock, Rockstar, Rockstar, Rockstar, Feel just like a",True
"Y si tú la ves, Ve y dile, vine a buscar lo que se llevó, Mi vida y felicidad, Dígale, que esta frío el corazón, Desde que ella se marchó, Necesito de su amor, Pa que sane este dolor, Y si tú la ves, Ve y dile, vine a buscar lo que se llevó, Mi vida y felicidad, Dígale, que esta frío el corazón, Desde que ella se marchó, Necesito de su amor, Pa que sane este dolor, Ah!, Pa que sane este dolor, Ah!, Doble!, Yo no funciono sin ella, recuerdo me atropella, Se roba mi corazón, hay que hacer una querella, Trato de borrar tu huella con un cigarro y una botella, Tú eres la baby que me lleva a las estrellas, Mi flan de coco, me pone visioroco, Me pongo nervioso de solo pensar que te toco, Y va guiandome y llamaste y por poco choco, A mi tú no me engañas, tú eres loca con el loco, Tú quieres que me humille, tú quieres que me arrodille, Pero cuidado con el guille por que a la que te pille, Con besos mojados haré que te maravilles, No estaré tranquilo hasta que en el Ferrari te pille, Y si tú la ves, Ve y dile, vine a buscar lo que se llevó, Mi vida y felicidad, Dígale, que esta frío el corazón, Desde que ella se marchó, Necesito de su amor, Pa que sane este dolor, Aah!, Pa que sane este dolor, Aah!, Ahora una botella, es lo que ahora el amor por ella, La estoy buscando, ya quiero verla, Estoy perdido y no sé que hacer, Y me ha dejado una huella, Me paso hablándole a las estrellas, Ay que le digan que yo sin ella, Creo que voy a enloquecer, Quisiera saber, de una vez, Porque de mi ella se fue, Si un día la ves, pregúntenle, Si conmigo quiere volver, Aah!, Si conmigo quiere volver, Y si tú la ves, Ve y dile, vine a buscar lo que se llevó, Mi vida y felicidad, Dígale, que esta frío el corazón, Desde que ella se marchó, Necesito de su amor, Pa que sane este dolor, Aah!, Pa que sane este dolor, Aah!, Yeah, N-I-C-K, Nicky, Nicky, Nicky Jam, Con el Wisin, Con leyenda haciendo música, Saga White Black, La industria Inc, Ya tú sabe",True
"Yo! Yo! Yo! Yo! Yo! Yo! , Vida Escante!, Este es Nicky Jam!, Para ti!, Jajaja..., ¿Que tu pensabas? ¿Que yo me iba a quedar callao?, Nah, estas bien loco, oistes!, Ay, Dios mio!, Eso es lo que estaba esperando yo!, Que te esbocaras!, Loco por salir asi como estoy ahora mismo!, Jajaja... , Ay... , Dice!, ¿Mi valentia salio de una pastilla, cabron?, Si cuando hice lo que hice no existia ese noton, mamon, Sigue hablando mierda en vano, Que cuando te metas en problemas llamas al bobo de tu hermano, Y voy a decirte una cosa que es la realidad, Nicky Jam te enseñó a cantar, Diablo, pana, esto te voy a decir, Tu eras tan charro que tu no sabias ni vestir, Tratastes de hacer un disco, bien y te salio alrevez, Es tan basura que hasta hicistes una cancion en inglés, De cuando aca tu eres bilingue, jodio lambón, Con ese ingles que tu aprendistes en la televisión, Las mierdas que tu siempre hablas te las estas tragando, Despues que Tempo te aplastó ahora se lo estas mamando, Tu te pegas a los cantantes cuando estan pegaos, Y cuando menos se dan cuenta ya te los haz chupao, Empezastes con Pucho, le sacastes el jugo a el, Y terminastes con tus socios de Wisin y Yandel, Diablo, pai... , Usted si que esta rankiao, oistes..., Bien rankiao..., Empezastes con Pucho..., (Diablo...), Alberto Stylee..., (Eah, diantre...), Cava..., Tito y Hector...., (¿Y seguis?), Este servidor que esta aqui..., (Jajaja....), Don Omar..., Ahora Wisin y Yandel..., Es mas, con Tego no lo hizo porque Tego le pichó..., (Jajajaja...), Pero si no tambien le sacaba el jugo a ese hombre..., ¿Ahora tu vez porque es porque te estan tirando?, ¿Vistes porque es que te estan tirando?, Es que ya to el genero se esta dando cuenta..., De lo puerco que tu eres..., Yo sabia lo puerco que tu eres..., Pero ahora Puerto Rico se esta enterando..., Jejejeje..., Pina Records..., Nicky Jam! (Yo!), (Ya tu sabes como va...), Esta es la compañia mas cabrona del Rap y Reggae..., Porque hablamos claro, somos sinceros..., No estamos con una envidia cabrona..., No estamos pendientes a lo de nadie..., Estamos pendientes a lo de nosotros..., Tirastes, ahora toma lo tuyo..., Don, ¿Como es?, ¿Cuando los raperos lloran, coming soon?, Jajajaja... Wooo..., Cuando los raperos lloran, coming soon..., Eso es verdad, eso es verdad..., Esa es la clara..., Jajajaja..., A que tu no les dices porque yo me fui de tu lado, Tonto, tu lo sabes, tu me habias truqueado, Tonto, cuantas veces tu me habias robado, Tonto, me busque el caso y me echastes pa un lado, Hipocrita, ya no hay Homerun\es en tu juego, Sacastes tu disco charro y se quedó por el suelo, Ahora viene Nicky Jam con un disco mas violento, Tu fracaso se te nota, ya no te veo contento, Foul, usted se fue embocao, Ahora aguanta porque te voy a dejar tirao, Se metio al laberinto y se quedo trancao, ¿Que te pasa? A mi tu nunca me haz intimidao, Vendistes 100 mil de preventas, eso esta cabron, Si piratias tienes 100 mil tiras en el balcón, Sigue metiendo fecas, so tiburón, Y a mi me empeñas esa casa y hasta ese prendon (Yo!), Nicky Jam, you know, estate tranquilo, ¿Tu quieres ver que soy loco?, (Yo!) (Yo!), Nicky Jam! (Yo!), ¿Tu sabes que?, Yo nunca habia tirao..., Yo no estaba pendiente a tirar..., Yo estaba pendiente a lo mio..., Cantar canciones pa las girlas..., Pal corillo, pal pariseo..., Yo no estaba pendiente a joder con nadie..., Ustedes saben, publico... , Que Nicky nunca le ha tirao a nadie..., Pero vino este lambón a tirarle a uno..., A joder con uno cuando uno esta tranquilo..., Asi que, publico... , Ustedes saben que yo estoy contestando..., Simplemente la tiraera que me dieron..., Me gustaria tener el disco ahora mismo..., Pa tirartelo enzima del tuyo como le hicistes al mio..., Que te guillastes conmigo, ¿verdad?, Coño... ¿La linda, ah?, Que bueno es tener el disco... , Pa tirartelo enzima del tuyo, tambien..., Nicky Jam! (Yo!), Y tu sabes que..., A mi nadie me ha mandado a tirar..., Nadie me ha mandado a tirar..., Soy yo, Nicky Jam tirandote a ti..., Yo quize tirarte contestandote lo que usted me tiró..., Y la próxima vez se hombre y menciona nombre, mi hermano..., Jodias indirectas y jodiendas..., Hable claro ahi..., Como yo hablo claro..., Yo estoy tirando con base y fundamento..., Nicky Jam! (Yo!), Ya tu sabes como va..., No hay miedo aqui..., Dile, Bebo, que estas en el sur..., To el mundo sabe de donde Nicky viene..., Y un saludito Al Mirador..., Jajajaja..., Eah, diantre..., Ya se recupero el socio ahi..., Nicky Jam! (Yo!), Un saludito al Cano tambien..., A Caca, a to esa gente de Al Mira bien cabron..., Que estuvieron conmigo en las buenas y en las malas..., Nicky Jam representando de donde viene..., (Yo!) Pina Records..., Nicky Jam! (Yo!), Un saludito a mi publico tambien... , Que los quiero de corazon..., Esas son las gentes que me tienen aqui..., En verdad, en verdad, estoy aqui por ellos..., Heh, y ahora no vengas ahora con el viaje que te vas a retirar..., Ahora pa que la gente te vengan a coger pena..., Su disco se escocoto..., Ahora viene Nicky Jam en Agosto con Vida Escante..., No quiero lloraera..., Jujuju..., No me llamen, yo si que no arreglo..., Yo picheo pa loco..., Y sigo mi vida tranquilo..., Ya tu sabes como va...",True
"No quiero que más nadie me hable de amor, Ya me canse, to esos trucos ya me los se, Esos dolores los pase, yeh yeh yeeaah, No quiero que más nadie me hable de amor, Ya me canse to esos trucos ya me los se, Esos dolores los pase, Hoy te odio no es secreto, ante todo lo confieso, Si pudiera te pidiera que devuelvas to los besos que te di, Las palabras y todo el tiempo que perdí, Me arrepiento una mil vece de haber confiado en ti, Quisiera que te sientas como yo me siento, Quisiera ser como tu sin sentimientos, Quisiera sacarte de mis pensamientos, Quisiera cambiarle el final al cuento, Las barras y los tragos han sido testigo, De el dolor que me causaste y to lo que hiciste conmigo, Un infeliz en el amor, que aun no te supera, Que ahora camina solo sin nadie por todas las aceras, Preguntándole a Dios si en verdad el amor existe, Porque si yo era tan bueno toa esta mierda tu me hiciste, Lo mas cabrón es que tu ves todo esto como un chiste, Siempre voy a maldecir el día en que naciste, Los chocolates que te di, y todas las flores, Se convierten hoy en día en pesadillas y dolores, Ya yo perdí la fe de que tu mejores, Si después de la lluvia sale el arcoiris pero sin colores, No quiero que más nadie me hable de amor, Ya me canse, to esos trucos ya me los se, Esos dolores los pase, No quiero que más nadie me hable de amor, Ya me canse, to esos trucos ya me los se, Esos dolores los pase",True
"Me quedó callado, Soy como un niño dormido, Que puede despertarse, Con apenas sólo un ruido, Cuando menos te lo esperas, Cuando menos lo imagino, Sé que un día no me aguanto y voy y te miro, Y te lo digo a los gritos, Y te ríes y me tomas por un loco atrevido, Pues no sabes cuanto tiempo en mis sueños has vivido, Ni sospechas cuando te nombré, Yo, yo no me doy por vencido, Yo quiero un mundo contigo, Juro que vale la pena esperar, y esperar y esperar un suspiro, Una señal del destino, No me canso, no me rindo, no me doy por vencido, Tengo una flor de bolsillo, Marchita de buscar a una mujer que me quiera, Y reciba su perfume hasta traer la primavera, Y me enseñe lo que no aprendí de la vida, Que brilla más cada día, Porque estoy tan sólo a un paso de ganarme la alegría, Porque el corazón levanta una tormenta enfurecida, Desde aquel momento en que te ví?, Yo, yo no me doy por vencido, Yo quiero un mundo contigo, Juro que vale la pena esperar, y esperar y esperar un suspiro, Una señal del destino, No me canso, no me rindo, no me doy por vencido, Este silencio esconde demasiadas palabras, No me detengo, pase lo que pase seguiré, No, yo no me doy por vencido, Yo quiero un mundo contigo, Juro que vale la pena esperar, y esperar y esperar un suspiro, Una señal del destino, No me canso, no me rindo, no me doy por vencido",True
"Desde que llegaste, vida, Me susurran los silencios, Las flores renacen, Apenas sube el sol, Se ríen del invierno, Desde que llegaste, vida, Le hemos hecho trampa al tiempo, Mi cura es tu abrazo, Tu suspiro una canción, Que me arrulla como el viento, Yo soy el hombre más afortunado, Me ha tocado ser, El que conoce cada línea de tu mano, El que te cuida y camina a tu lado, Todo cambió por ti, Todo es amor por ti, Mi corazón te abrí, Desde entonces llevo el cielo dentro de mí, Nunca jamás sentí, Una alegría así, Que bendición hallarte, Al instante en que se fue la luz, Llegaste tú, Me despierto agradecido, Con tu aire yo respiro, Tu sueño y el mío, Se mezclan en las noches, Como mares en los ríos, Yo soy el hombre más afortunado, Me ha tocado ser, El que conoce cada línea de tu mano, El que te cuida y camina a tu lado, Todo cambió por ti, Todo es amor por ti, Mi corazón te abrí, Desde entonces llevo el cielo dentro de mí, Nunca jamás sentí, Una alegría así, Que bendición hallarte, Al instante en que se fue la luz, Llegaste tú, Que bendición hallarte, Al instante en que se fue la luz, Llegaste tú, Llegaste tú",True
"Ey, Ouh, Poco a poco porque como el arte, para amarte hay que saber, Poco a poco porque soy cobarde y al mirarte no acepté, Poco a poco, ya se me hizo tarde, yo no te pienso perder, No te pienso perder, Y hoy no existe nadie más que tú, Ya sé que no hay nadie más que tú, Que entre tanta gente sólo tú, Que el amor es testigo de una vida contigo, Poco a poco me fui perdiendo, Poco a poco lo fui entendiendo, Que tus ojos dijeron tanto y como un tonto lo ignoré, Poco a poco me fui encontrando, Y en tus brazos enloqueciendo, Cuánto tiempo estuve buscando por el mundo mi mujer, Poco a poco me enamoré, Poco a poco me enamoré, Ou-ouh, ah, Mírame, y si la luz se apaga sólo siénteme, Junta tu mano con la mía, sólo tócame, Y si la noche se hace fría sólo bésame, Tan sólo bésame, Mujer, quiero perderme adentro de tu piel, Pintarte en una luna de papel, Tenerte tan cerquita me hace bien, Mujer, quiero perderme adentro de tu piel, Pintarte en una luna de papel, Tenerte tan cerquita me hace bien, Ah, Y hoy no existe nadie más que tú, Ya sé que no hay nadie más que tú, Que entre tanta gente sólo tú, Que el amor es testigo, De una vida contigo, Poco a poco me fui perdiendo, Poco a poco lo fui entendiendo, Que tus ojos dijeron tanto y como un tonto lo ignoré, Poco a poco me fui encontrando, Y en tus brazos enloqueciendo, Cuánto tiempo estuve buscando por el mundo mi mujer, Poco a poco me enamoré, Poco a poco me enamoré, Poco a poco me enamoré (ey), Uoh-oh-ouh, Y poco a poco me enamore (ah), Poco me enamoré, Y poco a poco me enamore",True
"Date la vuelta, mami, Suéltate el pelo pa mí, Date la vuelta, mamita, ¡Ay! (dímelo Fonsi), La noche está tan perfecta, Qué bien te ves (Yatra, Yatra), Oh, ese vestido corto, Te queda bien (Nicky Jam), ooh, Tú sabe que ere mi morena, ey, De todas tú eres la primera, ey, Yo a ti te llevo a donde quiera, ey, Todo lo hacemo a tu manera, yeah, Así que date la vuelta, mami, Suéltate el pelo pa mí, Date la vuelta, mamita, (Date la vuelta, ma, date la vuelta), Date la vuelta, mami, Suéltate el pelo pa mí, Date la vuelta, mamita (date la vuelta, ma), Entonces síguete moviendo, Síguete moviendo, Como si congeláramos este momento, Síguete moviendo, Entonces síguete moviendo, Síguete moviendo, Yo sé que tú por dentro, Sientes lo que siento, Síguete moviendo (Nicky-Nicky-Nicky Jam), Yo no cambio mi nena, Con ella todo fluye natural, Como Natti, bien criminal, Yo vine normal y ella me sacó el animal, Si me dejas, yo te puedo llevar, De Puerto Rico a Cartagena, ey, De Punta Cana a Venezuela, ey, Baby, te llevo a donde quiera, ey, Todo lo hacemo a tu manera, yeah, De Puerto Rico a Cartagena, ey, De Punta Cana a Venezuela, ey, Baby, te llevo a donde quiera, ey, Todo lo hacemo’ a tu manera, yeah, Así que date la vuelta, mami, Suéltate el pelo pa mí, Date la vuelta, mamita, (Date la vuelta, ma, date la vuelta), Date la vuelta, mami, Suéltate el pelo pa mí, Date la vuelta, mamita (date la vuelta, ma), Entonces síguete moviendo, Síguete moviendo, Como si congeláramos este momento, Síguete moviendo (síguete moviendo), Entonces síguete moviendo, Síguete moviendo, Yo sé que tú por dentro, Sientes lo que siento, Síguete moviendo, (Yatra, Yatra), Uno con ese cuerpo no se equivoca, Bailando me pegué y la besé en la boca, Tú sabes que es mi turno y ahora me toca, Tú sabes que este loco a ti te pone loca (Yatra, Yatra), Vacílalo, vacílalo (vacílalo), Que ahí llego yo, que ahí llego yo, Vos sos una princesa bien mala y traviesa, Con esa hermosura de pies a cabeza, Así que date la vuelta, mami (oh, yeah), Suéltate el pelo pa mí (oh no), Date la vuelta, mamita (no), (Báilalo, báilalo), Date la vuelta, mami, Suéltate el pelo pa mí, Date la vuelta, mamita, (Date la vuelta, ma, date la vuelta), Entonces síguete moviendo, Síguete moviendo, Como si congeláramos este momento, Síguete moviendo (síguete moviendo), Entonces síguete moviendo, Síguete moviendo, Yo sé que tú por dentro, Sientes lo que siento, Síguete moviendo (síguete moviendo), La noche está tan perfecta, Qué bien te ves (qué bien te ves), Ven y date la vuelta por mí otra vez",True
"Aquí estoy yo, para hacerte reír una vez más, Confía en mí, deja tus miedos atrás, Y ya verás, Aquí estoy yo, con un beso quemándome los labios, Es para ti, puede tu vida cambiar, déjame entrar, Le pido al sol, Que una estrella azul, viaje hasta ti, Y te enamore su luz, Aquí estoy yo, Abriéndote mi corazón, Llenando tu falta de amor, Cerrándole el paso al dolor, No temas, yo te cuidaré, Solo acéptame, Aquí estoy para darte mi fuerza y mi aliento, Y ayudarte a pintar mariposas en la oscuridad, Serán de verdad, Quiero ser yo el que despierte en ti un nuevo sentimiento, Y te enseña a querer a entregarte otra vez sin medir los abrazos que dé, Le pido a Dios, Un toque de inspiración para decir, Lo que tú esperas oír de mí, Aquí estoy yo, Abriéndote mi corazón, Llenando tu falta de amor, Cerrándole el paso al dolor, No temas, yo te cuidaré, Solo acéptame, Dame tus alas, las voy a curar, Y de mi mano te invito a volar, Aquí estoy yo, Abriéndote mi corazón, Llenando tu falta de amor, Cerrándole el paso al dolor, No temas, yo te cuidaré, Siempre te amaré",True
"Yo sé que no necesitas que te hablen de amor, yo sé, Pero es que ya no me aguanto las ganas y te diré, Que tu mirada me queda bien, Que había soñado y hoy sé con quien, Si me quieres hablar, yo te preguntaré, Dime que estás sola y que nadie te ve como yo, Dime que no pasan las horas si estamos los dos, Y te juro que si conmigo te vas, Siempre con un beso vas a despertar, Y si te enamoras, te juro que me enamoro, De ti-i-i-i-i, eh, De ti-i-i-i-i, Cuando te vi, Todo se fue en un momento y dejé de existir, Como perdido en el tiempo, Y gracias a ti volví a encontrar, Me volvió la voz para cantar, lo sé bien, Te volveré a preguntar, Dime que estás sola y que nadie te ve como yo, Dime que no pasan las horas si estamos los dos, Y te juro que si conmigo te vas, Siempre con un beso vas a despertar, Y si te enamoras, te juro que me enamoro, De ti-i-i-i-i, De ti-i-i-i-i, Cuando la noche se convierte en un amanecer, Yo nunca supe enamorarme y me pasó contigo, Sólo me pasa contigo, Busqué en la vida mil razones para ser feliz, Hoy tengo todo lo que quiero y es gracias a ti, Todo fue gracias a ti, Todo fue gracias a ti, oh-oh, Dime que estás sola y que nadie te ve como yo, Dime que no pasan las horas si estamos los dos, Y te juro que si conmigo te vas, Siempre con un beso vas a despertar, Y si te enamoras, te juro que me enamoro, Dime que estás sola y que nadie te ve como yo, Dime que no pasan las horas si estamos los dos (estamos los dos), Y te juro que si conmigo te vas (que si conmigo te vas), Siempre con un beso vas a despertar (oh, no), Y si te enamoras, te juro que me enamoro (me enamoro, uh), De ti-i-i-i-i, De ti-i-i-i-i (yeh-eeh), (Que estás sola) de ti-i-i-i-i, (Dime que estás sola) de ti-i-i-i-i (que estás sola)",True
"Fonsi (¡Ay!), Eso que te falta cuando estás con él, Que te mire y que te haga sentir mujer, No te mientas que él nunca te hará el amor, Como yo, como yo (Ozuna), Guarda tu secreto acá en el corazón, Que cuando mi boca se perdió en tu piel , No hay que serle fiel, cuando ya no hay amor, , No hay amor, Es imposible que te quiera como yo (no), No hay nadie que te quiera como yo (como yo), Déjame que te cambie la suerte, Es imposible que te bese como yo (no), No hay nadie que te bese como yo (como-como yo), Para mí es imposible perderte, Y así, na má’, me enamoré (eh-eh-eh-eh), De esa carita que no tiene nadie, Bailando aquí en el medio de la calle (ah), Y así, na má, me enamoró (oh-oh-oh-oh), Quisiera que esta noche no se acabe, Es imposible que te quiera como yo (baby, como-como), Ozuna (jaja), Te juro, nadie va a quererte como yo lo hago, Dios mío que me perdone, pero si es pecado, Solamente quiero morir a tu lado, Y hacerte sentir to’ lo que te hacía, Juré que aquel día nunca olvidaría, Me dijiste que volvía, pero yo me lo creí , Sin saber que tú sabías, pero te volví a tener, La vida es una ironía, todo lo que te hacía , Juré que aquel día nunca olvidaría, Me dijiste que volvía, pero yo me lo creí , Sin saber que tú sabías (uoh-oh), pero te volví a tener, La vida es una ironía (uoh-oh-oh), Es imposible que te quiera como yo (como yo), No hay nadie que te quiera como yo (como yo), Déjame que te cambie la suerte (eh-eh), Es imposible que te bese como yo (ouh-ouh), No hay nadie que te bese como yo (como-como yo), Para mí es imposible perderte, Y así, na má, me enamoré (eh-eh-eh-eh) (oh), De esa carita que no tiene nadie, Bailando aquí en el medio de la calle (no-no), Y así, na’ má, me enamoró (oh-oh-oh-oh), Quisiera que esta noche no se acabe, Es imposible que te quiera como yo, Ey, báilalo, báilalo, Fonsi, (Eh-eh-eh-eh), Ozuna, (Eh, oh no, oh no), Dímelo Vi, (Woah), (Oh-oh-oh-oh) baby, Quisiera que esta noche no se acabe, Es imposible que te quiera como yo",True
"Tengo en esta historia algo que confesar, Ya entendí muy bien que fue lo que pasó, Y aunque duela tanto, tengo que aceptar, Que tu no eres la mala, que el malo soy yo, No me conociste nunca de verdad, Ya se fué la magia que te enamoró, Y es que no quisiera estar en tu lugar, Porque tu error sólo fue conocerme, No eres tu, no eres tu, no eres tu, Soy yo (soy yo), No te quiero hacer sufrir, Es mejor olvidar y dejarlo así (así), Échame la culpa, No eres tu, no eres tu, no eres tu, Soy yo (soy yo), No te quiero hacer sufrir, Es mejor olvidar y dejarlo así (así), Échame la culpa, Ok, I dont really, really wanna fight anymore, I dont really, really wanna fake it no more, Play me like The Beatles, baby, just let it be, So come and put the blame on me, yeah, I dont really, really wanna fight anymore, I dont really, really wanna fake it no more, Play me like The Beatles, baby, just let it be, So come and put the blame on me, yeah, No eres tu, no eres tu, no eres tu, Soy yo (soy yo), No te quiero hacer sufrir, Es mejor olvidar y dejarlo así (así), Échame la culpa, No eres tu, no eres tu, no eres tu, Soy yo (soy yo), No te quiero hacer sufrir, Es mejor olvidar y dejarlo así (así), Échame la culpa, Solamente te falta un beso, Solamente te falta un beso, Ese beso que siempre te prometí, Échame la culpa, Solamente te falta un beso, Solamente te falta un beso, Ese beso que siempre te prometí, Échame la culpa, Ok, I dont really, really wanna fight anymore, I dont really, really wanna fake it no more, Play me like The Beatles, baby, just let it be, So come and put the blame on me, yeah, I dont really, really wanna fight anymore, I dont really, really wanna fake it no more, Play me like The Beatles, baby, just let it be, So come and put the blame on me, yeah, No eres tu, no eres tu, no eres tu, Soy yo (soy yo), No te quiero hacer sufrir, Es mejor olvidar y dejarlo así (así, así, así), Échame la culpa, No eres tu, no eres tu, no eres tu, Soy yo (soy yo), No te quiero hacer sufrir, Es mejor olvidar y dejarlo así (así), Échame la culpa, Solamente te falta un beso, Solamente te falta un beso, Ese beso que siempre te prometí, Échame la culpa, Solamente te falta un beso, Solamente te falta un beso, Ese beso que siempre te prometí, Échame la culpa",True
